 

stn;time;tre200dx
GTT;19751001;18.5
GTT;19751002;18.4
GTT;19751003;19.6
GTT;19751004;15.6
GTT;19751005;10.8
GTT;19751006;15.6
GTT;19751007;14.6
GTT;19751008;11.3
GTT;19751009;10.3
GTT;19751010;7.1
GTT;19751011;4.7
GTT;19751012;2.7
GTT;19751013;1.4
GTT;19751014;5.6
GTT;19751015;10.4
GTT;19751016;12.0
GTT;19751017;3.4
GTT;19751018;2.1
GTT;19751019;3.3
GTT;19751020;7.5
GTT;19751021;9.7
GTT;19751022;10.0
GTT;19751023;9.5
GTT;19751024;11.9
GTT;19751025;10.9
GTT;19751026;12.0
GTT;19751027;13.5
GTT;19751028;14.4
GTT;19751029;16.2
GTT;19751030;15.0
GTT;19751031;17.5
GTT;19751101;15.3
GTT;19751102;12.6
GTT;19751103;14.1
GTT;19751104;7.1
GTT;19751105;6.0
GTT;19751106;2.2
GTT;19751107;6.1
GTT;19751108;10.0
GTT;19751109;6.2
GTT;19751110;6.8
GTT;19751111;3.5
GTT;19751112;8.0
GTT;19751113;10.0
GTT;19751114;6.3
GTT;19751115;10.0
GTT;19751116;7.6
GTT;19751117;2.3
GTT;19751118;1.1
GTT;19751119;0.5
GTT;19751120;2.0
GTT;19751121;-1.4
GTT;19751122;-1.8
GTT;19751123;-2.5
GTT;19751124;-2.5
GTT;19751125;-1.0
GTT;19751126;4.2
GTT;19751127;6.5
GTT;19751128;9.4
GTT;19751129;8.2
GTT;19751130;3.0
GTT;19751201;5.0
GTT;19751202;8.2
GTT;19751203;6.5
GTT;19751204;3.0
GTT;19751205;1.9
GTT;19751206;-0.6
GTT;19751207;1.5
GTT;19751208;0.3
GTT;19751209;-1.0
GTT;19751210;-0.9
GTT;19751211;-3.1
GTT;19751212;4.0
GTT;19751213;1.5
GTT;19751214;-0.5
GTT;19751215;8.6
GTT;19751216;9.8
GTT;19751217;5.0
GTT;19751218;-3.0
GTT;19751219;-5.4
GTT;19751220;-5.5
GTT;19751221;-6.0
GTT;19751222;-3.6
GTT;19751223;0.5
GTT;19751224;-1.0
GTT;19751225;-2.2
GTT;19751226;0.0
GTT;19751227;0.5
GTT;19751228;6.2
GTT;19751229;5.0
GTT;19751230;3.0
GTT;19751231;3.0
GTT;19760101;4.0
GTT;19760102;5.2
GTT;19760103;9.0
GTT;19760104;-1.4
GTT;19760105;4.0
GTT;19760106;2.9
GTT;19760107;4.5
GTT;19760108;7.5
GTT;19760109;8.6
GTT;19760110;4.0
GTT;19760111;3.5
GTT;19760112;3.1
GTT;19760113;4.4
GTT;19760114;4.3
GTT;19760115;-1.1
GTT;19760116;-0.8
GTT;19760117;-0.4
GTT;19760118;0.1
GTT;19760119;-1.5
GTT;19760120;2.0
GTT;19760121;2.5
GTT;19760122;3.5
GTT;19760123;4.5
GTT;19760124;-2.5
GTT;19760125;-4.0
GTT;19760126;-4.5
GTT;19760127;-5.5
GTT;19760128;-3.5
GTT;19760129;-8.4
GTT;19760130;5.5
GTT;19760131;4.5
GTT;19760201;5.5
GTT;19760202;10.1
GTT;19760203;7.0
GTT;19760204;7.1
GTT;19760205;9.0
GTT;19760206;8.0
GTT;19760207;7.5
GTT;19760208;5.5
GTT;19760209;2.4
GTT;19760210;0.5
GTT;19760211;0.5
GTT;19760212;-0.8
GTT;19760213;0.5
GTT;19760214;0.0
GTT;19760215;0.6
GTT;19760216;6.5
GTT;19760217;5.5
GTT;19760218;6.5
GTT;19760219;5.5
GTT;19760220;6.8
GTT;19760221;7.6
GTT;19760222;7.5
GTT;19760223;7.5
GTT;19760224;8.0
GTT;19760225;9.5
GTT;19760226;9.0
GTT;19760227;9.0
GTT;19760228;10.0
GTT;19760229;11.5
GTT;19760301;11.0
GTT;19760302;10.6
GTT;19760303;9.0
GTT;19760304;7.0
GTT;19760305;5.0
GTT;19760306;-4.9
GTT;19760307;-1.0
GTT;19760308;-2.1
GTT;19760309;1.0
GTT;19760310;1.0
GTT;19760311;4.0
GTT;19760312;7.0
GTT;19760313;5.0
GTT;19760314;6.7
GTT;19760315;6.5
GTT;19760316;9.3
GTT;19760317;6.5
GTT;19760318;8.0
GTT;19760319;9.0
GTT;19760320;1.2
GTT;19760321;4.5
GTT;19760322;6.5
GTT;19760323;3.0
GTT;19760324;3.5
GTT;19760325;3.3
GTT;19760326;9.0
GTT;19760327;4.5
GTT;19760328;10.0
GTT;19760329;13.5
GTT;19760330;14.1
GTT;19760331;13.5
GTT;19760401;17.9
GTT;19760402;14.8
GTT;19760403;15.8
GTT;19760404;13.0
GTT;19760405;14.5
GTT;19760406;16.5
GTT;19760407;7.0
GTT;19760408;0.2
GTT;19760409;0.5
GTT;19760410;3.3
GTT;19760411;5.6
GTT;19760412;7.0
GTT;19760413;10.6
GTT;19760414;11.5
GTT;19760415;10.0
GTT;19760416;13.5
GTT;19760417;15.0
GTT;19760418;15.5
GTT;19760419;16.0
GTT;19760420;15.5
GTT;19760421;14.5
GTT;19760422;13.5
GTT;19760423;2.0
GTT;19760424;0.5
GTT;19760425;4.5
GTT;19760426;5.7
GTT;19760427;10.5
GTT;19760428;4.5
GTT;19760429;2.0
GTT;19760430;7.6
GTT;19760501;12.4
GTT;19760502;15.0
GTT;19760503;13.5
GTT;19760504;15.1
GTT;19760505;19.9
GTT;19760506;21.5
GTT;19760507;23.2
GTT;19760508;21.5
GTT;19760509;19.0
GTT;19760510;19.0
GTT;19760511;12.4
GTT;19760512;11.0
GTT;19760513;8.3
GTT;19760514;14.0
GTT;19760515;18.0
GTT;19760516;17.0
GTT;19760517;21.4
GTT;19760518;21.0
GTT;19760519;20.6
GTT;19760520;10.2
GTT;19760521;7.5
GTT;19760522;8.0
GTT;19760523;14.0
GTT;19760524;17.0
GTT;19760525;13.6
GTT;19760526;10.5
GTT;19760527;9.0
GTT;19760528;17.0
GTT;19760529;20.5
GTT;19760530;15.0
GTT;19760531;16.5
GTT;19760601;12.5
GTT;19760602;10.0
GTT;19760603;11.5
GTT;19760604;10.3
GTT;19760605;11.0
GTT;19760606;15.5
GTT;19760607;19.0
GTT;19760608;22.0
GTT;19760609;22.0
GTT;19760610;19.0
GTT;19760611;20.0
GTT;19760612;21.5
GTT;19760613;22.0
GTT;19760614;23.2
GTT;19760615;24.0
GTT;19760616;18.0
GTT;19760617;17.5
GTT;19760618;18.5
GTT;19760619;22.0
GTT;19760620;21.5
GTT;19760621;23.0
GTT;19760622;23.5
GTT;19760623;22.8
GTT;19760624;24.2
GTT;19760625;24.0
GTT;19760626;23.6
GTT;19760627;23.6
GTT;19760628;23.4
GTT;19760629;24.5
GTT;19760630;26.0
GTT;19760701;26.0
GTT;19760702;25.5
GTT;19760703;25.0
GTT;19760704;23.5
GTT;19760705;24.5
GTT;19760706;24.5
GTT;19760707;24.0
GTT;19760708;23.7
GTT;19760709;20.5
GTT;19760710;20.0
GTT;19760711;23.5
GTT;19760712;21.4
GTT;19760713;18.0
GTT;19760714;21.5
GTT;19760715;24.0
GTT;19760716;26.4
GTT;19760717;25.0
GTT;19760718;26.0
GTT;19760719;22.0
GTT;19760720;16.0
GTT;19760721;17.0
GTT;19760722;10.1
GTT;19760723;8.5
GTT;19760724;11.5
GTT;19760725;12.2
GTT;19760726;8.2
GTT;19760727;13.5
GTT;19760728;19.0
GTT;19760729;19.0
GTT;19760730;20.0
GTT;19760731;21.0
GTT;19760801;10.5
GTT;19760802;16.5
GTT;19760803;19.5
GTT;19760804;19.0
GTT;19760805;18.0
GTT;19760806;20.0
GTT;19760807;22.0
GTT;19760808;21.6
GTT;19760809;19.5
GTT;19760810;16.5
GTT;19760811;15.5
GTT;19760812;17.5
GTT;19760813;19.0
GTT;19760814;19.4
GTT;19760815;16.5
GTT;19760816;15.0
GTT;19760817;14.2
GTT;19760818;15.0
GTT;19760819;16.0
GTT;19760820;16.0
GTT;19760821;19.0
GTT;19760822;17.0
GTT;19760823;18.5
GTT;19760824;20.0
GTT;19760825;20.5
GTT;19760826;19.5
GTT;19760827;17.6
GTT;19760828;19.2
GTT;19760829;19.5
GTT;19760830;18.0
GTT;19760831;14.6
GTT;19760901;11.7
GTT;19760902;16.0
GTT;19760903;7.5
GTT;19760904;10.5
GTT;19760905;12.0
GTT;19760906;14.0
GTT;19760907;17.3
GTT;19760908;17.5
GTT;19760909;19.0
GTT;19760910;5.7
GTT;19760911;15.0
GTT;19760912;16.5
GTT;19760913;15.5
GTT;19760914;13.5
GTT;19760915;14.0
GTT;19760916;10.5
GTT;19760917;10.8
GTT;19760918;13.5
GTT;19760919;13.0
GTT;19760920;13.9
GTT;19760921;13.7
GTT;19760922;16.0
GTT;19760923;17.3
GTT;19760924;19.0
GTT;19760925;22.0
GTT;19760926;18.5
GTT;19760927;21.5
GTT;19760928;20.5
GTT;19760929;15.1
GTT;19760930;17.0
GTT;19761001;17.3
GTT;19761002;15.6
GTT;19761003;12.7
GTT;19761004;16.5
GTT;19761005;12.4
GTT;19761006;14.0
GTT;19761007;20.5
GTT;19761008;19.3
GTT;19761009;19.5
GTT;19761010;19.5
GTT;19761011;18.3
GTT;19761012;16.0
GTT;19761013;7.3
GTT;19761014;12.3
GTT;19761015;6.0
GTT;19761016;7.0
GTT;19761017;9.9
GTT;19761018;12.0
GTT;19761019;11.5
GTT;19761020;11.6
GTT;19761021;7.8
GTT;19761022;15.5
GTT;19761023;17.1
