 

stn;time;breclod0
GUE;19810101;0
GUE;19810102;0
GUE;19810103;0
GUE;19810104;0
GUE;19810105;0
GUE;19810106;0
GUE;19810107;0
GUE;19810108;0
GUE;19810109;0
GUE;19810110;0
GUE;19810111;0
GUE;19810112;0
GUE;19810113;0
GUE;19810114;0
GUE;19810115;0
GUE;19810116;0
GUE;19810117;0
GUE;19810118;0
GUE;19810119;0
GUE;19810120;0
GUE;19810121;0
GUE;19810122;0
GUE;19810123;0
GUE;19810124;0
GUE;19810125;0
GUE;19810126;0
GUE;19810127;0
GUE;19810128;0
GUE;19810129;0
GUE;19810130;0
GUE;19810131;0
GUE;19810201;0
GUE;19810202;0
GUE;19810203;0
GUE;19810204;0
GUE;19810205;0
GUE;19810206;0
GUE;19810207;0
GUE;19810208;0
GUE;19810209;0
GUE;19810210;0
GUE;19810211;0
GUE;19810212;0
GUE;19810213;0
GUE;19810214;0
GUE;19810215;0
GUE;19810216;0
GUE;19810217;0
GUE;19810218;0
GUE;19810219;0
GUE;19810220;0
GUE;19810221;0
GUE;19810222;0
GUE;19810223;0
GUE;19810224;0
GUE;19810225;0
GUE;19810226;0
GUE;19810227;0
GUE;19810228;0
GUE;19810301;0
GUE;19810302;0
GUE;19810303;0
GUE;19810304;0
GUE;19810305;0
GUE;19810306;0
GUE;19810307;0
GUE;19810308;0
GUE;19810309;0
GUE;19810310;0
GUE;19810311;0
GUE;19810312;0
GUE;19810313;0
GUE;19810314;0
GUE;19810315;0
GUE;19810316;0
GUE;19810317;0
GUE;19810318;0
GUE;19810319;0
GUE;19810320;0
GUE;19810321;0
GUE;19810322;0
GUE;19810323;0
GUE;19810324;0
GUE;19810325;0
GUE;19810326;0
GUE;19810327;0
GUE;19810328;0
GUE;19810329;0
GUE;19810330;0
GUE;19810331;0
GUE;19810401;0
GUE;19810402;0
GUE;19810403;0
GUE;19810404;0
GUE;19810405;0
GUE;19810406;0
GUE;19810407;0
GUE;19810408;0
GUE;19810409;0
GUE;19810410;0
GUE;19810411;0
GUE;19810412;0
GUE;19810413;0
GUE;19810414;0
GUE;19810415;0
GUE;19810416;0
GUE;19810417;0
GUE;19810418;0
GUE;19810419;0
GUE;19810420;0
GUE;19810421;0
GUE;19810422;0
GUE;19810423;0
GUE;19810424;0
GUE;19810425;0
GUE;19810426;0
GUE;19810427;0
GUE;19810428;0
GUE;19810429;0
GUE;19810430;0
GUE;19810501;0
GUE;19810502;0
GUE;19810503;0
GUE;19810504;0
GUE;19810505;0
GUE;19810506;0
GUE;19810507;0
GUE;19810508;0
GUE;19810509;0
GUE;19810510;0
GUE;19810511;0
GUE;19810512;0
GUE;19810513;0
GUE;19810514;0
GUE;19810515;0
GUE;19810516;0
GUE;19810517;0
GUE;19810518;0
GUE;19810519;0
GUE;19810520;0
GUE;19810521;0
GUE;19810522;0
GUE;19810523;0
GUE;19810524;0
GUE;19810525;0
GUE;19810526;0
GUE;19810527;0
GUE;19810528;0
GUE;19810529;0
GUE;19810530;0
GUE;19810531;0
GUE;19810601;0
GUE;19810602;0
GUE;19810603;0
GUE;19810604;0
GUE;19810605;0
GUE;19810606;0
GUE;19810607;0
GUE;19810608;0
GUE;19810609;0
GUE;19810610;0
GUE;19810611;0
GUE;19810612;0
GUE;19810613;0
GUE;19810614;0
GUE;19810615;0
GUE;19810616;0
GUE;19810617;0
GUE;19810618;0
GUE;19810619;0
GUE;19810620;0
GUE;19810621;0
GUE;19810622;0
GUE;19810623;0
GUE;19810624;0
GUE;19810625;0
GUE;19810626;0
GUE;19810627;0
GUE;19810628;0
GUE;19810629;0
GUE;19810630;0
GUE;19810701;0
GUE;19810702;0
GUE;19810703;4
GUE;19810704;0
GUE;19810705;0
GUE;19810706;0
GUE;19810707;0
GUE;19810708;10
GUE;19810709;0
GUE;19810710;0
GUE;19810711;0
GUE;19810712;0
GUE;19810713;0
GUE;19810714;0
GUE;19810715;0
GUE;19810716;0
GUE;19810717;1
GUE;19810718;0
GUE;19810719;0
GUE;19810720;0
GUE;19810721;0
GUE;19810722;0
GUE;19810723;0
GUE;19810724;0
GUE;19810725;0
GUE;19810726;0
GUE;19810727;0
GUE;19810728;0
GUE;19810729;0
GUE;19810730;0
GUE;19810731;0
GUE;19810801;0
GUE;19810802;0
GUE;19810803;0
GUE;19810804;0
GUE;19810805;0
GUE;19810806;2
GUE;19810807;4
GUE;19810808;0
GUE;19810809;1
GUE;19810810;0
GUE;19810811;0
GUE;19810812;0
GUE;19810813;0
GUE;19810814;0
GUE;19810815;0
GUE;19810816;1
GUE;19810817;0
GUE;19810818;0
GUE;19810819;0
GUE;19810820;0
GUE;19810821;0
GUE;19810822;0
GUE;19810823;0
GUE;19810824;0
GUE;19810825;0
GUE;19810826;0
GUE;19810827;0
GUE;19810828;0
GUE;19810829;0
GUE;19810830;0
GUE;19810831;6
GUE;19810901;0
GUE;19810902;0
GUE;19810903;0
GUE;19810904;0
GUE;19810905;0
GUE;19810906;0
GUE;19810907;0
GUE;19810908;0
GUE;19810909;0
GUE;19810910;0
GUE;19810911;0
GUE;19810912;0
GUE;19810913;0
GUE;19810914;0
GUE;19810915;0
GUE;19810916;0
GUE;19810917;0
GUE;19810918;0
GUE;19810919;0
GUE;19810920;0
GUE;19810921;0
GUE;19810922;8
GUE;19810923;0
GUE;19810924;0
GUE;19810925;0
GUE;19810926;20
GUE;19810927;43
GUE;19810928;0
GUE;19810929;0
GUE;19810930;0
GUE;19811001;0
GUE;19811002;0
GUE;19811003;0
GUE;19811004;0
GUE;19811005;0
GUE;19811006;0
GUE;19811007;0
GUE;19811008;0
GUE;19811009;0
GUE;19811010;0
GUE;19811011;0
GUE;19811012;0
GUE;19811013;0
GUE;19811014;0
GUE;19811015;0
GUE;19811016;0
GUE;19811017;0
GUE;19811018;0
GUE;19811019;0
GUE;19811020;0
GUE;19811021;0
GUE;19811022;0
GUE;19811023;0
GUE;19811024;0
GUE;19811025;0
GUE;19811026;0
GUE;19811027;0
GUE;19811028;0
GUE;19811029;0
GUE;19811030;0
GUE;19811031;0
GUE;19811101;0
GUE;19811102;0
GUE;19811103;0
GUE;19811104;0
GUE;19811105;0
GUE;19811106;0
GUE;19811107;0
GUE;19811108;0
GUE;19811109;0
GUE;19811110;0
GUE;19811111;0
GUE;19811112;0
GUE;19811113;0
GUE;19811114;0
GUE;19811115;0
GUE;19811116;0
GUE;19811117;0
GUE;19811118;0
GUE;19811119;0
GUE;19811120;0
GUE;19811121;0
GUE;19811122;0
