 

stn;time;tre200dn
CMA;19930325;-14.5
CMA;19930326;-15.9
CMA;19930327;-17.7
CMA;19930328;-18.4
CMA;19930329;-18.2
CMA;19930330;-13.3
CMA;19930331;-5.0
CMA;19930401;-4.7
CMA;19930402;-8.6
CMA;19930403;-9.0
CMA;19930404;-11.5
CMA;19930405;-12.1
CMA;19930406;-6.5
CMA;19930407;-6.9
CMA;19930408;-7.1
CMA;19930409;-7.3
CMA;19930410;-3.3
CMA;19930411;-7.1
CMA;19930412;-8.1
CMA;19930413;-8.0
CMA;19930414;-7.0
CMA;19930415;-6.1
CMA;19930416;-6.4
CMA;19930417;-6.8
CMA;19930418;-5.4
CMA;19930419;-2.9
CMA;19930420;-0.5
CMA;19930421;-1.2
CMA;19930422;-1.0
CMA;19930423;-2.3
CMA;19930424;-2.5
CMA;19930425;-2.3
CMA;19930426;-2.5
CMA;19930427;0.3
CMA;19930428;-0.7
CMA;19930429;-1.2
CMA;19930430;-1.4
CMA;19930501;-2.0
CMA;19930502;-2.3
CMA;19930503;-1.7
CMA;19930504;-1.1
CMA;19930505;-1.0
CMA;19930506;-1.2
CMA;19930507;-1.4
CMA;19930508;-0.8
CMA;19930509;-0.7
CMA;19930510;0.1
CMA;19930511;1.1
CMA;19930512;-0.2
CMA;19930513;-0.7
CMA;19930514;-0.8
CMA;19930515;-1.0
CMA;19930516;-1.1
CMA;19930517;0.9
CMA;19930518;1.2
CMA;19930519;0.7
CMA;19930520;0.6
CMA;19930521;-4.4
CMA;19930522;-5.3
CMA;19930523;2.0
CMA;19930524;4.5
CMA;19930525;5.3
CMA;19930526;5.5
CMA;19930527;1.7
CMA;19930528;-1.7
CMA;19930529;-1.6
CMA;19930530;0.8
CMA;19930531;-0.2
CMA;19930601;1.9
CMA;19930602;-1.3
CMA;19930603;-1.4
CMA;19930604;-0.1
CMA;19930605;3.2
CMA;19930606;5.4
CMA;19930607;6.3
CMA;19930608;6.3
CMA;19930609;4.7
CMA;19930610;4.5
CMA;19930611;-2.2
CMA;19930612;-2.2
CMA;19930613;-2.6
CMA;19930614;-1.3
CMA;19930615;0.2
CMA;19930616;1.2
CMA;19930617;0.6
CMA;19930618;0.3
CMA;19930619;6.2
CMA;19930620;3.7
CMA;19930621;3.8
CMA;19930622;3.9
CMA;19930623;2.5
CMA;19930624;-0.2
CMA;19930625;-0.4
CMA;19930626;1.0
CMA;19930627;2.9
CMA;19930628;3.9
CMA;19930629;3.7
CMA;19930630;5.2
CMA;19930701;4.4
CMA;19930702;4.3
CMA;19930703;4.6
CMA;19930704;7.0
CMA;19930705;6.3
CMA;19930706;-1.9
CMA;19930707;-1.8
CMA;19930708;0.3
CMA;19930709;4.3
CMA;19930710;-0.1
CMA;19930711;-4.1
CMA;19930712;-3.5
CMA;19930713;-4.1
CMA;19930714;-2.3
CMA;19930715;2.9
CMA;19930716;6.2
CMA;19930717;6.0
CMA;19930718;4.8
CMA;19930719;3.4
CMA;19930720;0.8
CMA;19930721;-0.2
CMA;19930722;-0.7
CMA;19930723;-0.4
CMA;19930724;2.6
CMA;19930725;2.2
CMA;19930726;0.5
CMA;19930727;0.2
CMA;19930728;6.6
CMA;19930729;7.4
CMA;19930730;8.5
CMA;19930731;1.9
CMA;19930801;0.5
CMA;19930802;6.4
CMA;19930803;6.7
CMA;19930804;8.6
CMA;19930805;8.9
CMA;19930806;5.3
CMA;19930807;4.8
CMA;19930808;3.7
CMA;19930809;3.2
CMA;19930810;1.8
CMA;19930811;1.3
CMA;19930812;6.0
CMA;19930813;7.2
CMA;19930814;7.0
CMA;19930815;6.8
CMA;19930816;6.5
CMA;19930817;8.4
CMA;19930818;8.2
CMA;19930819;7.0
CMA;19930820;6.5
CMA;19930821;8.6
CMA;19930822;7.3
CMA;19930823;6.1
CMA;19930824;4.9
CMA;19930825;4.4
CMA;19930826;4.9
CMA;19930827;-0.2
CMA;19930828;-2.1
CMA;19930829;-3.1
CMA;19930830;-0.4
CMA;19930831;-1.3
CMA;19930901;-3.2
CMA;19930902;-0.8
CMA;19930903;-0.2
CMA;19930904;-3.6
CMA;19930905;-4.3
CMA;19930906;-4.2
CMA;19930907;0.0
CMA;19930908;2.9
CMA;19930909;4.0
CMA;19930910;0.1
CMA;19930911;0.0
CMA;19930912;-0.3
CMA;19930913;1.8
CMA;19930914;-0.7
CMA;19930915;-0.4
CMA;19930916;0.2
CMA;19930917;-0.4
CMA;19930918;1.5
CMA;19930919;4.3
CMA;19930920;6.0
CMA;19930921;6.6
CMA;19930922;4.4
CMA;19930923;2.8
CMA;19930924;2.4
CMA;19930925;-1.8
CMA;19930926;-4.2
CMA;19930927;-4.1
CMA;19930928;-4.5
CMA;19930929;-5.3
CMA;19930930;-2.0
CMA;19931001;-1.6
CMA;19931002;-3.8
CMA;19931003;-4.2
CMA;19931004;-5.4
CMA;19931005;0.5
CMA;19931006;-0.5
CMA;19931007;-1.8
CMA;19931008;-2.1
CMA;19931009;-3.6
CMA;19931010;-2.2
CMA;19931011;0.5
CMA;19931012;0.9
CMA;19931013;0.4
CMA;19931014;-1.1
CMA;19931015;-3.0
CMA;19931016;-3.7
CMA;19931017;-1.7
CMA;19931018;-0.5
CMA;19931019;-0.3
CMA;19931020;-1.3
CMA;19931021;-9.4
CMA;19931022;-10.2
CMA;19931023;-5.9
CMA;19931024;-6.3
CMA;19931025;-5.0
CMA;19931026;-4.1
CMA;19931027;-3.8
CMA;19931028;1.4
CMA;19931029;0.4
CMA;19931030;-2.3
CMA;19931031;-2.9
CMA;19931101;-1.6
CMA;19931102;-1.4
CMA;19931103;-1.6
CMA;19931104;-2.3
CMA;19931105;-1.6
CMA;19931106;-1.4
CMA;19931107;-4.1
CMA;19931108;-3.9
CMA;19931109;-5.2
CMA;19931110;-6.8
CMA;19931111;-4.3
CMA;19931112;-9.0
CMA;19931113;-10.3
CMA;19931114;-9.4
CMA;19931115;-11.4
CMA;19931116;-12.2
CMA;19931117;-8.2
CMA;19931118;-12.0
CMA;19931119;-13.9
CMA;19931120;-15.1
CMA;19931121;-15.9
CMA;19931122;-14.9
CMA;19931123;-13.3
CMA;19931124;-8.3
CMA;19931125;-3.8
CMA;19931126;-1.7
CMA;19931127;-2.6
CMA;19931128;-9.9
CMA;19931129;-15.3
CMA;19931130;-9.2
CMA;19931201;-8.5
