 

stn;time;tre200dn
PMA;20111123;-4.2
PMA;20111124;-4.6
PMA;20111125;-3.1
PMA;20111126;-4.9
PMA;20111127;-0.9
PMA;20111128;-0.9
PMA;20111129;-0.2
PMA;20111130;-3.1
PMA;20111201;-3.0
PMA;20111202;-4.8
PMA;20111203;-4.2
PMA;20111204;-4.1
PMA;20111205;-13.5
PMA;20111206;-12.8
PMA;20111207;-10.2
PMA;20111208;-10.2
PMA;20111209;-5.1
PMA;20111210;-4.3
PMA;20111211;-6.6
PMA;20111212;-11.9
PMA;20111213;-10.8
PMA;20111214;-6.7
PMA;20111215;-11.2
PMA;20111216;-13.2
PMA;20111217;-16.1
PMA;20111218;-16.6
PMA;20111219;-18.9
PMA;20111220;-17.0
PMA;20111221;-13.5
PMA;20111222;-9.1
PMA;20111223;-4.6
PMA;20111224;-15.4
PMA;20111225;-15.5
PMA;20111226;-8.5
PMA;20111227;0.0
PMA;20111228;-2.3
PMA;20111229;-14.2
PMA;20111230;-15.3
PMA;20111231;-15.2
PMA;20120101;-4.0
PMA;20120102;-9.2
PMA;20120103;-11.5
PMA;20120104;-13.8
PMA;20120105;-11.1
PMA;20120106;-14.0
PMA;20120107;-15.0
PMA;20120108;-12.1
PMA;20120109;-12.9
PMA;20120110;-9.9
PMA;20120111;-4.4
PMA;20120112;-7.0
PMA;20120113;-15.8
PMA;20120114;-16.9
PMA;20120115;-13.2
PMA;20120116;-10.3
PMA;20120117;-10.6
PMA;20120118;-9.9
PMA;20120119;-5.8
PMA;20120120;-13.4
PMA;20120121;-10.2
PMA;20120122;-9.2
PMA;20120123;-10.9
PMA;20120124;-15.1
PMA;20120125;-15.2
PMA;20120126;-11.0
PMA;20120127;-9.0
PMA;20120128;-10.9
PMA;20120129;-10.3
PMA;20120130;-12.6
PMA;20120131;-18.0
PMA;20120201;-18.6
PMA;20120202;-18.5
PMA;20120203;-
PMA;20120204;-28.0
PMA;20120205;-25.2
PMA;20120206;-24.9
PMA;20120207;-25.3
PMA;20120208;-10.6
PMA;20120209;-24.1
PMA;20120210;-26.3
