 

stn;time;rs1000y0
PAY;1965;0
PAY;1966;0
PAY;1967;0
PAY;1968;0
PAY;1969;0
PAY;1970;0
PAY;1971;0
PAY;1972;0
PAY;1973;0
PAY;1974;0
PAY;1975;0
PAY;1976;0
PAY;1977;0
PAY;1978;0
PAY;1979;0
PAY;1980;0
PAY;1981;0
PAY;1982;0
PAY;1983;0
PAY;1984;0
PAY;1985;0
PAY;1986;0
PAY;1987;0
PAY;1988;0
PAY;1989;0
PAY;1990;0
PAY;1991;0
PAY;1992;0
PAY;1993;0
PAY;1994;0
PAY;1995;0
PAY;1996;0
PAY;1997;0
PAY;1998;0
PAY;1999;0
PAY;2000;0
PAY;2001;0
PAY;2002;0
PAY;2003;0
PAY;2004;0
PAY;2005;0
PAY;2006;0
PAY;2007;0
PAY;2008;0
PAY;2009;0
PAY;2010;0
PAY;2011;0
PAY;2012;0
PAY;2013;0
PAY;2014;0
PAY;2015;0
PAY;2016;0
PAY;2017;0
PAY;2018;0
PAY;2019;0
PAY;2020;0
