 

stn;time;tre200dn
LAE;19891121;-
LAE;19891122;-3.2
LAE;19891123;-5.1
LAE;19891124;-5.4
LAE;19891125;-10.7
LAE;19891126;-11.1
LAE;19891127;-3.1
LAE;19891128;-3.4
LAE;19891129;-5.4
LAE;19891130;-5.2
LAE;19891201;-5.9
LAE;19891202;-6.8
LAE;19891203;-7.4
LAE;19891204;-7.3
LAE;19891205;-7.4
LAE;19891206;-5.7
LAE;19891207;-5.9
LAE;19891208;-4.2
LAE;19891209;-5.7
LAE;19891210;-5.6
LAE;19891211;-4.7
LAE;19891212;-2.7
LAE;19891213;3.1
LAE;19891214;5.5
LAE;19891215;6.3
LAE;19891216;8.6
LAE;19891217;5.6
LAE;19891218;6.4
LAE;19891219;2.7
LAE;19891220;2.7
LAE;19891221;5.6
LAE;19891222;2.5
LAE;19891223;-0.1
LAE;19891224;1.3
LAE;19891225;2.6
LAE;19891226;0.0
LAE;19891227;-4.8
LAE;19891228;-5.7
LAE;19891229;-6.9
LAE;19891230;-7.3
LAE;19891231;-7.5
LAE;19900101;-4.9
LAE;19900102;-5.5
LAE;19900103;-6.8
LAE;19900104;-6.2
LAE;19900105;-4.4
LAE;19900106;-1.9
LAE;19900107;-4.3
LAE;19900108;-4.8
LAE;19900109;-2.1
LAE;19900110;-4.8
LAE;19900111;-4.2
LAE;19900112;-4.8
LAE;19900113;-2.7
LAE;19900114;-4.0
LAE;19900115;-1.6
LAE;19900116;-1.4
LAE;19900117;0.7
LAE;19900118;-0.9
LAE;19900119;-4.7
LAE;19900120;-4.7
LAE;19900121;2.1
LAE;19900122;-0.1
LAE;19900123;-1.7
LAE;19900124;2.4
LAE;19900125;2.0
LAE;19900126;0.1
LAE;19900127;0.3
LAE;19900128;-0.7
LAE;19900129;-1.7
LAE;19900130;-2.3
LAE;19900131;1.8
LAE;19900201;4.3
LAE;19900202;1.6
LAE;19900203;2.2
LAE;19900204;2.2
LAE;19900205;3.2
LAE;19900206;2.1
LAE;19900207;4.0
LAE;19900208;2.9
LAE;19900209;0.5
LAE;19900210;-0.1
