 

stn;time;tre200d0
GLA;19310101;2.3
GLA;19310102;1.4
GLA;19310103;3.9
GLA;19310104;3.2
GLA;19310105;-0.1
GLA;19310106;-6.3
GLA;19310107;-8.1
GLA;19310108;-8.4
GLA;19310109;-8.0
GLA;19310110;-8.1
GLA;19310111;-11.5
GLA;19310112;-11.0
GLA;19310113;-7.6
GLA;19310114;-5.2
GLA;19310115;-4.3
GLA;19310116;-2.1
GLA;19310117;2.3
GLA;19310118;1.9
GLA;19310119;0.6
GLA;19310120;2.4
GLA;19310121;0.4
GLA;19310122;-2.8
GLA;19310123;-1.2
GLA;19310124;3.3
GLA;19310125;2.9
GLA;19310126;0.5
GLA;19310127;-2.0
GLA;19310128;-4.7
GLA;19310129;0.9
GLA;19310130;-1.5
GLA;19310131;-1.4
GLA;19310201;-6.9
GLA;19310202;-0.6
GLA;19310203;-4.0
GLA;19310204;-1.9
GLA;19310205;-3.5
GLA;19310206;-7.8
GLA;19310207;-6.7
GLA;19310208;-10.0
GLA;19310209;-10.9
GLA;19310210;-2.8
GLA;19310211;0.2
GLA;19310212;0.2
GLA;19310213;-2.1
GLA;19310214;-0.8
GLA;19310215;-2.1
GLA;19310216;-4.6
GLA;19310217;-0.6
GLA;19310218;-3.6
GLA;19310219;-1.1
GLA;19310220;0.0
GLA;19310221;0.7
GLA;19310222;0.0
GLA;19310223;-1.1
GLA;19310224;-4.8
GLA;19310225;-2.9
GLA;19310226;2.2
GLA;19310227;3.0
GLA;19310228;5.9
GLA;19310301;0.2
GLA;19310302;-3.9
GLA;19310303;-2.6
GLA;19310304;0.7
GLA;19310305;0.1
GLA;19310306;-0.4
GLA;19310307;-0.1
GLA;19310308;-2.4
GLA;19310309;-3.1
GLA;19310310;-4.1
GLA;19310311;-7.7
GLA;19310312;-7.5
GLA;19310313;-6.4
GLA;19310314;0.4
GLA;19310315;-1.9
GLA;19310316;-2.7
GLA;19310317;-2.5
GLA;19310318;-1.2
GLA;19310319;0.9
GLA;19310320;6.4
GLA;19310321;3.9
GLA;19310322;2.6
GLA;19310323;2.2
GLA;19310324;3.4
GLA;19310325;2.5
GLA;19310326;2.1
GLA;19310327;2.2
GLA;19310328;3.0
GLA;19310329;0.7
GLA;19310330;0.6
GLA;19310331;0.1
GLA;19310401;0.0
GLA;19310402;7.8
GLA;19310403;5.2
GLA;19310404;6.0
GLA;19310405;4.8
GLA;19310406;7.0
GLA;19310407;8.2
GLA;19310408;7.2
GLA;19310409;7.8
GLA;19310410;9.4
GLA;19310411;8.4
GLA;19310412;8.6
GLA;19310413;10.1
GLA;19310414;8.5
GLA;19310415;6.2
GLA;19310416;4.1
GLA;19310417;6.7
GLA;19310418;3.0
GLA;19310419;3.4
GLA;19310420;5.6
GLA;19310421;5.2
GLA;19310422;5.4
GLA;19310423;7.0
GLA;19310424;11.6
GLA;19310425;11.8
GLA;19310426;7.7
GLA;19310427;8.7
GLA;19310428;7.1
GLA;19310429;5.1
GLA;19310430;6.9
GLA;19310501;9.2
GLA;19310502;16.0
GLA;19310503;15.9
GLA;19310504;11.4
GLA;19310505;10.6
GLA;19310506;12.2
GLA;19310507;9.9
GLA;19310508;10.6
GLA;19310509;10.8
GLA;19310510;10.3
GLA;19310511;11.3
GLA;19310512;12.9
GLA;19310513;13.5
GLA;19310514;15.2
GLA;19310515;19.2
GLA;19310516;18.9
GLA;19310517;17.5
GLA;19310518;13.1
GLA;19310519;14.4
GLA;19310520;11.0
GLA;19310521;11.9
GLA;19310522;14.2
GLA;19310523;16.8
GLA;19310524;18.0
GLA;19310525;19.0
GLA;19310526;20.6
GLA;19310527;20.4
GLA;19310528;19.3
GLA;19310529;18.0
GLA;19310530;19.7
GLA;19310531;14.1
GLA;19310601;12.5
GLA;19310602;10.6
GLA;19310603;12.9
GLA;19310604;15.7
GLA;19310605;18.7
GLA;19310606;16.2
GLA;19310607;15.1
GLA;19310608;15.2
GLA;19310609;17.0
GLA;19310610;19.0
GLA;19310611;20.6
GLA;19310612;20.6
GLA;19310613;20.3
GLA;19310614;24.0
GLA;19310615;19.4
GLA;19310616;19.7
GLA;19310617;20.7
GLA;19310618;13.9
GLA;19310619;15.9
GLA;19310620;17.2
GLA;19310621;13.0
GLA;19310622;17.2
GLA;19310623;19.5
GLA;19310624;17.7
GLA;19310625;15.0
GLA;19310626;16.9
GLA;19310627;17.5
GLA;19310628;19.4
GLA;19310629;17.6
GLA;19310630;19.4
GLA;19310701;18.5
GLA;19310702;19.9
GLA;19310703;23.1
GLA;19310704;16.4
GLA;19310705;18.1
GLA;19310706;17.8
GLA;19310707;9.5
GLA;19310708;12.0
GLA;19310709;14.5
GLA;19310710;18.2
GLA;19310711;18.5
GLA;19310712;20.0
GLA;19310713;19.8
GLA;19310714;17.5
GLA;19310715;13.4
GLA;19310716;13.4
GLA;19310717;15.0
GLA;19310718;17.2
GLA;19310719;18.0
GLA;19310720;12.0
GLA;19310721;11.9
GLA;19310722;12.8
GLA;19310723;15.6
GLA;19310724;18.7
GLA;19310725;18.2
GLA;19310726;16.9
GLA;19310727;19.2
GLA;19310728;12.9
GLA;19310729;14.4
GLA;19310730;16.6
GLA;19310731;18.7
GLA;19310801;17.6
GLA;19310802;18.7
GLA;19310803;19.7
GLA;19310804;19.4
GLA;19310805;19.5
GLA;19310806;17.7
GLA;19310807;16.5
GLA;19310808;16.9
GLA;19310809;11.9
GLA;19310810;11.7
GLA;19310811;12.4
GLA;19310812;13.4
GLA;19310813;14.5
GLA;19310814;14.8
GLA;19310815;15.0
GLA;19310816;16.6
GLA;19310817;14.4
GLA;19310818;15.6
GLA;19310819;18.0
GLA;19310820;14.6
GLA;19310821;13.2
GLA;19310822;13.2
GLA;19310823;13.2
GLA;19310824;14.1
GLA;19310825;15.4
GLA;19310826;10.9
GLA;19310827;11.7
GLA;19310828;10.9
GLA;19310829;12.4
GLA;19310830;15.4
GLA;19310831;14.6
GLA;19310901;13.9
GLA;19310902;14.5
GLA;19310903;16.2
GLA;19310904;12.5
GLA;19310905;10.5
GLA;19310906;8.8
GLA;19310907;9.7
GLA;19310908;10.4
GLA;19310909;10.4
GLA;19310910;12.0
GLA;19310911;13.8
GLA;19310912;9.5
GLA;19310913;10.0
GLA;19310914;8.2
GLA;19310915;7.6
GLA;19310916;8.0
GLA;19310917;10.9
GLA;19310918;12.5
GLA;19310919;12.5
GLA;19310920;12.2
GLA;19310921;6.9
GLA;19310922;5.2
GLA;19310923;5.3
GLA;19310924;4.4
GLA;19310925;5.2
GLA;19310926;7.3
GLA;19310927;6.9
GLA;19310928;9.9
GLA;19310929;7.8
GLA;19310930;6.9
GLA;19311001;9.6
GLA;19311002;10.1
GLA;19311003;13.1
GLA;19311004;10.9
GLA;19311005;9.9
GLA;19311006;11.2
GLA;19311007;12.3
GLA;19311008;9.7
GLA;19311009;8.5
GLA;19311010;10.9
GLA;19311011;9.7
GLA;19311012;9.4
GLA;19311013;10.0
GLA;19311014;10.2
GLA;19311015;4.9
GLA;19311016;2.6
GLA;19311017;2.2
GLA;19311018;3.5
GLA;19311019;2.2
GLA;19311020;6.5
GLA;19311021;4.1
GLA;19311022;3.6
GLA;19311023;9.8
GLA;19311024;12.9
GLA;19311025;7.2
GLA;19311026;1.7
GLA;19311027;2.1
GLA;19311028;1.5
GLA;19311029;2.2
GLA;19311030;3.2
GLA;19311031;2.7
GLA;19311101;1.5
GLA;19311102;2.7
GLA;19311103;3.7
GLA;19311104;3.7
GLA;19311105;10.2
GLA;19311106;12.8
GLA;19311107;8.6
GLA;19311108;9.4
GLA;19311109;5.4
GLA;19311110;7.9
GLA;19311111;4.4
GLA;19311112;6.0
GLA;19311113;4.7
GLA;19311114;5.8
GLA;19311115;5.9
GLA;19311116;5.9
GLA;19311117;4.9
GLA;19311118;3.7
GLA;19311119;3.5
GLA;19311120;2.6
GLA;19311121;2.5
GLA;19311122;2.8
GLA;19311123;2.9
GLA;19311124;5.7
GLA;19311125;5.9
GLA;19311126;7.2
GLA;19311127;4.2
GLA;19311128;2.4
GLA;19311129;3.6
GLA;19311130;4.0
GLA;19311201;0.7
GLA;19311202;-1.6
GLA;19311203;-1.3
GLA;19311204;4.8
GLA;19311205;5.4
GLA;19311206;5.3
GLA;19311207;7.7
GLA;19311208;5.7
GLA;19311209;3.0
GLA;19311210;1.2
GLA;19311211;-2.7
GLA;19311212;-6.4
GLA;19311213;-5.8
GLA;19311214;-5.6
GLA;19311215;-3.2
GLA;19311216;-1.0
GLA;19311217;-5.7
GLA;19311218;-8.1
GLA;19311219;-11.0
GLA;19311220;-13.1
GLA;19311221;-11.9
GLA;19311222;-11.3
GLA;19311223;-9.9
GLA;19311224;-9.0
GLA;19311225;-4.4
GLA;19311226;-4.2
GLA;19311227;-2.5
GLA;19311228;-1.2
GLA;19311229;-0.2
GLA;19311230;-3.4
GLA;19311231;-3.9
GLA;19320101;-12.7
GLA;19320102;-4.9
GLA;19320103;2.2
GLA;19320104;2.4
GLA;19320105;-2.2
GLA;19320106;1.2
GLA;19320107;2.6
GLA;19320108;2.8
GLA;19320109;2.0
GLA;19320110;4.2
GLA;19320111;9.4
GLA;19320112;2.0
GLA;19320113;0.3
GLA;19320114;2.7
GLA;19320115;1.4
GLA;19320116;-2.5
GLA;19320117;-0.3
GLA;19320118;-1.1
GLA;19320119;-1.7
GLA;19320120;-1.1
GLA;19320121;-2.3
GLA;19320122;-0.7
GLA;19320123;0.2
GLA;19320124;-3.1
GLA;19320125;-4.2
GLA;19320126;-2.2
GLA;19320127;-4.1
GLA;19320128;-4.5
GLA;19320129;-4.7
GLA;19320130;-5.3
GLA;19320131;-4.9
GLA;19320201;-3.2
GLA;19320202;-2.1
GLA;19320203;-1.9
GLA;19320204;-3.8
GLA;19320205;-3.3
GLA;19320206;-4.1
GLA;19320207;-2.2
GLA;19320208;-1.4
GLA;19320209;-1.6
GLA;19320210;-8.0
GLA;19320211;-11.0
GLA;19320212;-15.1
GLA;19320213;-14.3
GLA;19320214;-13.2
GLA;19320215;-10.2
GLA;19320216;-5.6
GLA;19320217;-6.6
GLA;19320218;-7.9
GLA;19320219;-8.1
GLA;19320220;-3.5
GLA;19320221;-5.1
GLA;19320222;-6.2
GLA;19320223;-3.0
GLA;19320224;1.7
GLA;19320225;1.0
GLA;19320226;-1.6
GLA;19320227;-2.6
