 

stn;time;tre200d0
SGSTU;19910109;6.2
SGSTU;19910110;11.8
SGSTU;19910111;7.7
SGSTU;19910112;0.2
SGSTU;19910113;-2.0
SGSTU;19910114;-3.0
SGSTU;19910115;-4.3
SGSTU;19910116;-5.4
SGSTU;19910117;-5.2
SGSTU;19910118;-5.1
SGSTU;19910119;-1.1
SGSTU;19910120;-2.3
SGSTU;19910121;-3.1
SGSTU;19910122;-3.5
SGSTU;19910123;-5.4
SGSTU;19910124;-7.6
SGSTU;19910125;-7.5
SGSTU;19910126;-5.7
SGSTU;19910127;-7.9
SGSTU;19910128;-8.1
SGSTU;19910129;-6.8
SGSTU;19910130;-8.8
SGSTU;19910131;-9.2
SGSTU;19910201;-7.2
SGSTU;19910202;-1.2
SGSTU;19910203;-1.3
SGSTU;19910204;-4.4
SGSTU;19910205;-10.7
SGSTU;19910206;-12.8
SGSTU;19910207;-12.1
SGSTU;19910208;-7.4
SGSTU;19910209;-3.1
SGSTU;19910210;-2.7
SGSTU;19910211;-7.6
SGSTU;19910212;-7.8
SGSTU;19910213;-8.8
SGSTU;19910214;-8.0
SGSTU;19910215;-6.3
SGSTU;19910216;-2.6
SGSTU;19910217;-3.5
SGSTU;19910218;0.9
SGSTU;19910219;3.0
SGSTU;19910220;3.4
SGSTU;19910221;3.5
SGSTU;19910222;2.4
SGSTU;19910223;4.4
SGSTU;19910224;9.5
SGSTU;19910225;10.3
SGSTU;19910226;7.8
SGSTU;19910227;6.8
SGSTU;19910228;2.9
SGSTU;19910301;-1.2
SGSTU;19910302;4.2
SGSTU;19910303;4.6
SGSTU;19910304;2.2
SGSTU;19910305;8.1
SGSTU;19910306;11.7
SGSTU;19910307;13.5
SGSTU;19910308;14.7
SGSTU;19910309;5.7
SGSTU;19910310;4.6
SGSTU;19910311;5.5
SGSTU;19910312;5.4
SGSTU;19910313;4.2
SGSTU;19910314;7.5
SGSTU;19910315;9.4
SGSTU;19910316;9.0
SGSTU;19910317;8.1
SGSTU;19910318;5.2
SGSTU;19910319;6.3
SGSTU;19910320;8.3
SGSTU;19910321;11.4
SGSTU;19910322;2.6
SGSTU;19910323;3.4
SGSTU;19910324;4.7
SGSTU;19910325;3.9
SGSTU;19910326;2.9
SGSTU;19910327;-0.2
SGSTU;19910328;-2.2
SGSTU;19910329;-3.5
SGSTU;19910330;-2.9
SGSTU;19910331;1.4
SGSTU;19910401;5.8
SGSTU;19910402;9.3
SGSTU;19910403;9.5
SGSTU;19910404;3.7
SGSTU;19910405;1.6
SGSTU;19910406;2.9
SGSTU;19910407;4.9
SGSTU;19910408;5.8
SGSTU;19910409;6.7
SGSTU;19910410;8.3
