 

stn;time;rhh150mx
CHU;198101;3.9
CHU;198102;1.8
CHU;198103;2.7
CHU;198104;0.7
CHU;198105;7.3
CHU;198106;5.1
CHU;198107;8.1
CHU;198108;4.2
CHU;198109;8.8
CHU;198110;3.4
CHU;198111;5.0
CHU;198112;4.6
CHU;198201;6.3
CHU;198202;0.6
CHU;198203;3.8
CHU;198204;3.2
CHU;198205;7.9
CHU;198206;7.9
CHU;198207;8.6
CHU;198208;8.0
CHU;198209;7.4
CHU;198210;5.2
CHU;198211;2.8
CHU;198212;4.1
CHU;198301;4.5
CHU;198302;3.2
CHU;198303;1.2
CHU;198304;4.4
CHU;198305;10.4
CHU;198306;8.7
CHU;198307;2.1
CHU;198308;6.9
CHU;198309;8.1
CHU;198310;3.5
CHU;198311;5.4
CHU;198312;4.0
CHU;198401;2.8
CHU;198402;4.1
CHU;198403;3.9
CHU;198404;1.4
CHU;198405;4.0
CHU;198406;5.1
CHU;198407;2.2
CHU;198408;10.1
CHU;198409;7.8
CHU;198410;6.5
CHU;198411;6.9
CHU;198412;4.2
CHU;198501;2.9
CHU;198502;2.4
CHU;198503;5.0
CHU;198504;4.4
CHU;198505;3.2
CHU;198506;5.9
CHU;198507;17.0
CHU;198508;14.8
CHU;198509;3.8
CHU;198510;0.6
CHU;198511;7.2
CHU;198512;2.2
CHU;198601;3.7
CHU;198602;0.8
CHU;198603;4.0
CHU;198604;5.6
CHU;198605;8.1
CHU;198606;4.3
CHU;198607;10.7
CHU;198608;7.8
CHU;198609;2.5
CHU;198610;4.6
CHU;198611;1.5
CHU;198612;4.2
CHU;198701;2.4
CHU;198702;3.5
CHU;198703;3.3
CHU;198704;3.5
CHU;198705;5.1
CHU;198706;8.9
CHU;198707;13.4
CHU;198708;9.1
CHU;198709;8.5
CHU;198710;3.6
CHU;198711;1.9
CHU;198712;4.6
CHU;198801;2.6
CHU;198802;3.2
CHU;198803;4.3
CHU;198804;2.7
CHU;198805;4.8
CHU;198806;4.4
CHU;198807;7.9
CHU;198808;11.6
CHU;198809;6.3
CHU;198810;5.9
CHU;198811;1.4
CHU;198812;5.1
CHU;198901;0.8
CHU;198902;2.6
CHU;198903;2.3
CHU;198904;5.2
CHU;198905;2.9
CHU;198906;4.7
CHU;198907;3.7
CHU;198908;25.6
CHU;198909;5.7
CHU;198910;3.6
CHU;198911;2.7
CHU;198912;5.1
CHU;199001;1.6
CHU;199002;5.1
CHU;199003;3.1
CHU;199004;2.6
CHU;199005;5.8
CHU;199006;8.3
CHU;199007;7.8
CHU;199008;5.7
CHU;199009;3.1
CHU;199010;3.4
CHU;199011;5.7
CHU;199012;3.8
CHU;199101;1.9
CHU;199102;1.7
CHU;199103;5.3
CHU;199104;1.4
CHU;199105;4.3
CHU;199106;9.0
CHU;199107;4.8
CHU;199108;3.4
CHU;199109;9.0
CHU;199110;2.2
CHU;199111;7.0
CHU;199112;5.4
CHU;199201;0.8
CHU;199202;2.8
CHU;199203;4.7
CHU;199204;8.4
CHU;199205;3.6
CHU;199206;5.6
CHU;199207;5.7
CHU;199208;14.8
CHU;199209;4.9
CHU;199210;6.8
CHU;199211;2.9
CHU;199212;3.8
CHU;199301;2.1
CHU;199302;3.0
CHU;199303;1.1
CHU;199304;4.4
CHU;199305;6.4
CHU;199306;5.8
CHU;199307;10.5
CHU;199308;15.1
CHU;199309;4.9
CHU;199310;5.8
CHU;199311;1.7
CHU;199312;2.4
CHU;199401;3.8
CHU;199402;2.2
CHU;199403;4.9
CHU;199404;4.0
CHU;199405;3.7
CHU;199406;4.8
CHU;199407;9.8
CHU;199408;11.3
CHU;199409;9.7
CHU;199410;3.4
CHU;199411;1.8
CHU;199412;1.7
CHU;199501;3.8
CHU;199502;2.4
CHU;199503;4.6
CHU;199504;4.2
CHU;199505;6.5
CHU;199506;5.6
CHU;199507;25.1
CHU;199508;6.3
CHU;199509;5.0
CHU;199510;0.0
CHU;199511;2.1
CHU;199512;4.7
CHU;199601;0.7
CHU;199602;2.0
CHU;199603;2.4
CHU;199604;1.8
CHU;199605;4.8
CHU;199606;11.4
CHU;199607;10.7
CHU;199608;7.2
CHU;199609;3.7
CHU;199610;5.1
CHU;199611;5.4
CHU;199612;1.6
CHU;199701;0.4
CHU;199702;5.7
CHU;199703;3.0
CHU;199704;7.4
CHU;199705;11.8
CHU;199706;7.7
CHU;199707;9.2
CHU;199708;7.3
CHU;199709;3.9
CHU;199710;5.0
CHU;199711;7.1
CHU;199712;3.3
CHU;199801;5.3
CHU;199802;2.8
CHU;199803;2.5
CHU;199804;4.9
CHU;199805;1.5
CHU;199806;10.7
CHU;199807;7.7
CHU;199808;5.0
CHU;199809;12.6
CHU;199810;8.0
CHU;199811;2.9
CHU;199812;1.6
CHU;199901;4.5
CHU;199902;5.5
CHU;199903;3.4
CHU;199904;4.3
CHU;199905;5.4
CHU;199906;8.9
CHU;199907;5.5
CHU;199908;11.2
CHU;199909;7.8
CHU;199910;9.5
CHU;199911;2.4
CHU;199912;3.4
CHU;200001;2.1
CHU;200002;4.0
CHU;200003;4.2
CHU;200004;5.1
CHU;200005;4.9
CHU;200006;6.1
CHU;200007;12.4
CHU;200008;9.1
CHU;200009;6.5
CHU;200010;5.1
CHU;200011;9.4
CHU;200012;3.9
CHU;200101;4.3
CHU;200102;3.3
CHU;200103;6.3
CHU;200104;5.7
CHU;200105;5.3
CHU;200106;5.5
CHU;200107;11.0
CHU;200108;8.5
CHU;200109;4.5
CHU;200110;5.9
CHU;200111;1.9
CHU;200112;2.3
CHU;200201;2.0
CHU;200202;2.8
CHU;200203;5.5
CHU;200204;3.5
CHU;200205;6.4
CHU;200206;15.2
CHU;200207;6.6
CHU;200208;6.7
CHU;200209;7.6
CHU;200210;6.0
CHU;200211;8.9
CHU;200212;2.7
CHU;200301;3.4
CHU;200302;1.1
CHU;200303;0.8
CHU;200304;5.7
CHU;200305;3.1
CHU;200306;11.0
CHU;200307;9.9
CHU;200308;7.8
CHU;200309;3.2
CHU;200310;6.6
CHU;200311;6.1
CHU;200312;2.5
CHU;200401;3.9
CHU;200402;2.9
CHU;200403;1.1
CHU;200404;1.2
CHU;200405;7.2
CHU;200406;6.6
CHU;200407;10.2
CHU;200408;5.5
CHU;200409;4.2
CHU;200410;7.6
CHU;200411;3.6
CHU;200412;4.9
CHU;200501;2.7
CHU;200502;2.9
CHU;200503;1.7
CHU;200504;3.6
CHU;200505;5.0
CHU;200506;6.7
CHU;200507;6.2
CHU;200508;7.3
CHU;200509;3.4
CHU;200510;2.2
CHU;200511;1.7
CHU;200512;3.2
CHU;200601;2.9
CHU;200602;3.1
CHU;200603;2.9
CHU;200604;4.6
CHU;200605;7.1
CHU;200606;6.3
CHU;200607;8.7
CHU;200608;6.9
CHU;200609;11.5
CHU;200610;7.5
CHU;200611;2.7
CHU;200612;3.1
CHU;200701;2.7
CHU;200702;1.8
CHU;200703;2.4
CHU;200704;3.3
CHU;200705;4.1
CHU;200706;23.6
CHU;200707;7.8
CHU;200708;16.9
CHU;200709;6.7
CHU;200710;3.3
CHU;200711;3.0
CHU;200712;3.9
CHU;200801;3.6
CHU;200802;2.3
CHU;200803;3.3
CHU;200804;3.5
CHU;200805;6.4
CHU;200806;10.2
CHU;200807;11.7
CHU;200808;14.9
CHU;200809;5.4
CHU;200810;4.3
CHU;200811;3.4
CHU;200812;2.2
CHU;200901;1.9
CHU;200902;1.9
CHU;200903;3.2
CHU;200904;4.3
CHU;200905;2.7
CHU;200906;8.6
CHU;200907;12.0
CHU;200908;4.7
CHU;200909;4.7
CHU;200910;6.0
CHU;200911;5.5
CHU;200912;6.1
CHU;201001;1.6
CHU;201002;2.3
CHU;201003;6.2
CHU;201004;3.0
CHU;201005;6.1
CHU;201006;4.7
CHU;201007;29.0
CHU;201008;12.0
CHU;201009;6.2
CHU;201010;4.8
CHU;201011;4.9
CHU;201012;1.6
CHU;201101;2.8
CHU;201102;1.8
CHU;201103;1.8
CHU;201104;1.9
CHU;201105;6.3
CHU;201106;7.4
CHU;201107;13.1
CHU;201108;16.7
CHU;201109;7.9
CHU;201110;3.6
CHU;201111;0.2
CHU;201112;4.1
CHU;201201;7.0
CHU;201202;2.0
CHU;201203;3.4
CHU;201204;5.2
CHU;201205;8.9
CHU;201206;7.2
CHU;201207;11.1
CHU;201208;13.4
CHU;201209;4.8
CHU;201210;5.2
CHU;201211;5.2
CHU;201212;3.4
CHU;201301;1.3
CHU;201302;2.1
CHU;201303;1.4
CHU;201304;8.0
CHU;201305;11.0
CHU;201306;6.0
CHU;201307;18.1
CHU;201308;10.6
CHU;201309;7.8
CHU;201310;6.1
CHU;201311;5.9
CHU;201312;2.8
CHU;201401;2.5
CHU;201402;3.5
CHU;201403;3.5
CHU;201404;3.1
CHU;201405;3.6
CHU;201406;7.1
CHU;201407;5.8
CHU;201408;8.2
