 

stn;time;rsd700y0
ERI;1972;1
ERI;1973;0
ERI;1974;0
ERI;1975;0
ERI;1976;0
ERI;1977;1
ERI;1978;2
ERI;1979;0
ERI;1980;0
ERI;1981;0
ERI;1982;0
ERI;1983;0
ERI;1984;0
ERI;1985;0
ERI;1986;0
ERI;1987;0
ERI;1988;0
ERI;1989;0
ERI;1990;0
ERI;1991;0
ERI;1992;0
ERI;1993;0
ERI;1994;0
ERI;1995;0
ERI;1996;0
ERI;1997;0
ERI;1998;0
ERI;1999;0
ERI;2000;0
ERI;2001;0
ERI;2002;0
ERI;2003;0
ERI;2004;0
ERI;2005;1
ERI;2006;0
ERI;2007;1
ERI;2008;0
ERI;2009;0
ERI;2010;0
ERI;2011;0
ERI;2012;0
ERI;2013;0
ERI;2014;0
ERI;2015;0
ERI;2016;0
ERI;2017;0
ERI;2018;0
ERI;2019;0
ERI;2020;0
