 

stn;time;tre200dx
IYULT;19830101;4.0
IYULT;19830102;3.0
IYULT;19830103;3.0
IYULT;19830104;2.0
IYULT;19830105;5.0
IYULT;19830106;10.0
IYULT;19830107;7.0
IYULT;19830108;3.0
IYULT;19830109;2.0
IYULT;19830110;3.0
IYULT;19830111;4.0
IYULT;19830112;4.0
IYULT;19830113;3.0
IYULT;19830114;1.0
IYULT;19830115;-3.0
IYULT;19830116;0.0
IYULT;19830117;6.0
IYULT;19830118;10.0
IYULT;19830119;0.0
IYULT;19830120;-5.0
IYULT;19830121;-1.0
IYULT;19830122;4.0
IYULT;19830123;5.0
IYULT;19830124;7.0
IYULT;19830125;8.0
IYULT;19830126;10.0
IYULT;19830127;10.0
IYULT;19830128;10.0
IYULT;19830129;10.0
IYULT;19830130;3.0
IYULT;19830131;2.0
IYULT;19830201;2.0
IYULT;19830202;-5.0
IYULT;19830203;-5.0
IYULT;19830204;-6.0
IYULT;19830205;-5.0
IYULT;19830206;-5.0
IYULT;19830207;-2.0
IYULT;19830208;-4.0
IYULT;19830209;-6.0
IYULT;19830210;-7.0
IYULT;19830211;-6.0
IYULT;19830212;-3.0
IYULT;19830213;-2.0
IYULT;19830214;-3.0
IYULT;19830215;7.0
IYULT;19830216;5.0
IYULT;19830217;4.0
IYULT;19830218;3.0
IYULT;19830219;6.0
IYULT;19830220;2.0
IYULT;19830221;2.0
IYULT;19830222;0.0
IYULT;19830223;-1.0
IYULT;19830224;5.0
IYULT;19830225;3.0
IYULT;19830226;1.0
IYULT;19830227;5.0
IYULT;19830228;5.0
IYULT;19830301;-4.0
IYULT;19830302;5.0
IYULT;19830303;6.0
IYULT;19830304;10.0
IYULT;19830305;9.0
IYULT;19830306;14.0
IYULT;19830307;10.0
IYULT;19830308;15.0
IYULT;19830309;14.0
IYULT;19830310;12.0
IYULT;19830311;12.0
IYULT;19830312;12.0
IYULT;19830313;1.0
IYULT;19830314;6.0
IYULT;19830315;-1.0
IYULT;19830316;2.0
IYULT;19830317;13.0
IYULT;19830318;8.0
IYULT;19830319;8.0
IYULT;19830320;10.0
IYULT;19830321;12.0
IYULT;19830322;9.0
IYULT;19830323;8.0
IYULT;19830324;0.0
IYULT;19830325;0.0
IYULT;19830326;1.0
IYULT;19830327;3.0
IYULT;19830328;-3.0
IYULT;19830329;0.0
IYULT;19830330;3.0
IYULT;19830331;8.0
IYULT;19830401;3.0
IYULT;19830402;0.0
IYULT;19830403;0.0
IYULT;19830404;2.0
IYULT;19830405;2.0
IYULT;19830406;3.0
IYULT;19830407;6.0
IYULT;19830408;9.0
IYULT;19830409;12.0
IYULT;19830410;15.0
IYULT;19830411;4.0
IYULT;19830412;5.0
IYULT;19830413;0.0
IYULT;19830414;2.0
IYULT;19830415;4.0
IYULT;19830416;10.0
IYULT;19830417;8.0
IYULT;19830418;2.0
IYULT;19830419;3.0
IYULT;19830420;7.0
IYULT;19830421;5.0
IYULT;19830422;12.0
IYULT;19830423;11.0
IYULT;19830424;6.0
IYULT;19830425;7.0
IYULT;19830426;2.0
IYULT;19830427;10.0
IYULT;19830428;7.0
IYULT;19830429;5.0
IYULT;19830430;7.0
IYULT;19830501;4.0
IYULT;19830502;11.0
IYULT;19830503;9.0
IYULT;19830504;8.0
IYULT;19830505;10.0
IYULT;19830506;10.0
IYULT;19830507;8.0
IYULT;19830508;2.0
IYULT;19830509;7.0
IYULT;19830510;6.0
IYULT;19830511;4.0
IYULT;19830512;5.0
IYULT;19830513;8.0
IYULT;19830514;11.0
IYULT;19830515;6.0
IYULT;19830516;9.0
IYULT;19830517;10.0
IYULT;19830518;3.0
IYULT;19830519;7.0
IYULT;19830520;8.0
IYULT;19830521;5.0
IYULT;19830522;2.0
IYULT;19830523;3.0
IYULT;19830524;4.0
IYULT;19830525;6.0
IYULT;19830526;2.0
IYULT;19830527;8.0
IYULT;19830528;7.0
IYULT;19830529;7.0
IYULT;19830530;12.0
IYULT;19830531;15.0
IYULT;19830601;17.0
IYULT;19830602;14.0
IYULT;19830603;15.0
IYULT;19830604;18.0
IYULT;19830605;18.0
IYULT;19830606;17.0
IYULT;19830607;19.0
IYULT;19830608;19.0
IYULT;19830609;19.0
IYULT;19830610;17.0
IYULT;19830611;17.0
IYULT;19830612;17.0
IYULT;19830613;12.0
IYULT;19830614;14.0
IYULT;19830615;12.0
IYULT;19830616;6.0
IYULT;19830617;6.0
IYULT;19830618;7.0
IYULT;19830619;12.0
IYULT;19830620;10.0
IYULT;19830621;12.0
IYULT;19830622;14.0
IYULT;19830623;14.0
IYULT;19830624;16.0
IYULT;19830625;16.0
IYULT;19830626;16.0
IYULT;19830627;11.0
IYULT;19830628;14.0
IYULT;19830629;15.0
IYULT;19830630;14.0
