 

stn;time;fu3010m1
CHU;198101;75.2
CHU;198102;70.6
CHU;198103;62.6
CHU;198104;66.2
CHU;198105;71.3
CHU;198106;80.3
CHU;198107;68.8
CHU;198108;63.0
CHU;198109;73.4
CHU;198110;73.8
CHU;198111;66.6
CHU;198112;77.4
CHU;198201;52.9
CHU;198202;65.9
CHU;198203;70.2
CHU;198204;69.1
CHU;198205;75.6
CHU;198206;71.6
CHU;198207;76.0
CHU;198208;91.8
CHU;198209;86.0
CHU;198210;71.6
CHU;198211;91.8
CHU;198212;71.3
CHU;198301;85.7
CHU;198302;81.4
CHU;198303;68.0
CHU;198304;81.0
CHU;198305;74.9
CHU;198306;58.0
CHU;198307;62.6
CHU;198308;60.5
CHU;198309;68.0
CHU;198310;72.0
CHU;198311;55.8
CHU;198312;74.2
CHU;198401;67.3
CHU;198402;77.0
CHU;198403;77.8
CHU;198404;72.7
CHU;198405;68.8
CHU;198406;73.1
CHU;198407;64.1
CHU;198408;55.4
CHU;198409;79.2
CHU;198410;76.0
CHU;198411;76.3
CHU;198412;70.9
CHU;198501;79.6
CHU;198502;65.2
CHU;198503;61.9
CHU;198504;86.4
CHU;198505;64.8
CHU;198506;58.0
CHU;198507;63.0
CHU;198508;76.0
CHU;198509;72.4
CHU;198510;63.7
CHU;198511;68.0
CHU;198512;68.8
CHU;198601;84.2
CHU;198602;56.9
CHU;198603;68.0
CHU;198604;82.1
CHU;198605;68.0
CHU;198606;73.4
CHU;198607;69.5
CHU;198608;81.4
CHU;198609;57.2
CHU;198610;78.1
CHU;198611;72.7
CHU;198612;74.2
CHU;198701;77.4
CHU;198702;48.6
CHU;198703;68.0
CHU;198704;63.7
CHU;198705;94.3
CHU;198706;55.1
CHU;198707;82.8
CHU;198708;59.4
CHU;198709;68.8
CHU;198710;95.8
CHU;198711;59.0
CHU;198712;54.4
CHU;198801;64.4
CHU;198802;65.9
CHU;198803;63.4
CHU;198804;51.8
CHU;198805;70.2
CHU;198806;55.8
CHU;198807;84.2
CHU;198808;69.1
CHU;198809;66.6
CHU;198810;57.6
CHU;198811;69.5
CHU;198812;75.2
CHU;198901;42.1
CHU;198902;85.3
CHU;198903;73.4
CHU;198904;88.2
CHU;198905;64.1
CHU;198906;59.8
CHU;198907;66.2
CHU;198908;83.9
CHU;198909;57.6
CHU;198910;75.2
CHU;198911;83.5
CHU;198912;102.2
CHU;199001;73.8
CHU;199002;101.9
CHU;199003;86.8
CHU;199004;64.8
CHU;199005;57.2
CHU;199006;76.0
CHU;199007;78.8
CHU;199008;71.3
CHU;199009;64.1
CHU;199010;76.0
CHU;199011;63.7
CHU;199012;73.4
CHU;199101;56.2
CHU;199102;74.2
CHU;199103;80.3
CHU;199104;73.1
CHU;199105;53.6
CHU;199106;83.2
CHU;199107;70.6
