 

stn;time;rhs150d0
TST;18970501;16.1
TST;18970502;1.1
TST;18970503;0.0
TST;18970504;0.1
TST;18970505;0.0
TST;18970506;7.1
TST;18970507;4.5
TST;18970508;0.3
TST;18970509;0.7
TST;18970510;1.3
TST;18970511;11.7
TST;18970512;1.6
TST;18970513;0.3
TST;18970514;13.3
TST;18970515;0.6
TST;18970516;0.0
TST;18970517;16.7
TST;18970518;0.0
TST;18970519;0.0
TST;18970520;5.2
TST;18970521;0.2
TST;18970522;9.9
TST;18970523;0.6
TST;18970524;17.3
TST;18970525;3.4
TST;18970526;3.3
TST;18970527;2.4
TST;18970528;4.4
TST;18970529;0.0
TST;18970530;0.0
TST;18970531;0.0
TST;18970601;0.0
TST;18970602;0.0
TST;18970603;4.3
TST;18970604;6.9
TST;18970605;4.2
TST;18970606;2.9
TST;18970607;0.0
TST;18970608;0.0
TST;18970609;17.5
TST;18970610;2.2
TST;18970611;0.7
TST;18970612;0.0
TST;18970613;0.0
TST;18970614;0.0
TST;18970615;0.7
TST;18970616;0.4
TST;18970617;9.1
TST;18970618;1.0
TST;18970619;6.9
TST;18970620;2.2
TST;18970621;12.4
TST;18970622;0.0
TST;18970623;0.0
TST;18970624;0.0
TST;18970625;0.0
TST;18970626;0.0
TST;18970627;6.7
TST;18970628;0.0
TST;18970629;0.0
TST;18970630;0.0
TST;18970701;5.2
TST;18970702;0.0
TST;18970703;0.0
TST;18970704;0.1
TST;18970705;0.0
TST;18970706;0.0
TST;18970707;1.6
TST;18970708;7.2
TST;18970709;0.0
TST;18970710;0.0
TST;18970711;0.0
TST;18970712;0.0
TST;18970713;4.9
TST;18970714;0.1
TST;18970715;3.8
TST;18970716;1.2
TST;18970717;0.3
TST;18970718;0.0
TST;18970719;0.2
TST;18970720;18.8
TST;18970721;2.0
TST;18970722;5.1
TST;18970723;0.6
TST;18970724;0.0
TST;18970725;3.9
TST;18970726;2.0
TST;18970727;10.0
TST;18970728;19.5
TST;18970729;5.6
TST;18970730;0.0
TST;18970731;0.0
TST;18970801;0.0
TST;18970802;0.0
TST;18970803;0.0
TST;18970804;4.7
TST;18970805;0.0
TST;18970806;2.6
TST;18970807;3.4
TST;18970808;17.7
TST;18970809;0.1
TST;18970810;0.0
TST;18970811;0.0
TST;18970812;8.0
TST;18970813;1.3
TST;18970814;0.0
TST;18970815;2.9
TST;18970816;5.4
TST;18970817;0.0
TST;18970818;2.1
TST;18970819;49.3
TST;18970820;2.8
TST;18970821;0.0
TST;18970822;50.5
TST;18970823;22.0
TST;18970824;0.0
TST;18970825;4.4
TST;18970826;0.1
TST;18970827;0.2
TST;18970828;14.8
TST;18970829;0.9
TST;18970830;7.7
TST;18970831;1.3
TST;18970901;0.0
TST;18970902;16.7
TST;18970903;31.5
TST;18970904;24.4
TST;18970905;0.1
TST;18970906;11.8
TST;18970907;4.6
TST;18970908;0.2
TST;18970909;0.1
TST;18970910;15.7
TST;18970911;15.5
TST;18970912;16.7
TST;18970913;0.0
TST;18970914;8.0
TST;18970915;12.1
TST;18970916;0.8
TST;18970917;0.4
TST;18970918;2.1
TST;18970919;39.1
TST;18970920;0.6
TST;18970921;0.1
TST;18970922;0.2
TST;18970923;0.0
TST;18970924;0.0
TST;18970925;0.0
TST;18970926;0.0
TST;18970927;0.0
TST;18970928;0.0
TST;18970929;0.0
TST;18970930;0.0
TST;18971001;0.0
TST;18971002;0.0
TST;18971003;0.2
TST;18971004;0.0
TST;18971005;0.0
TST;18971006;0.0
TST;18971007;0.0
TST;18971008;1.0
TST;18971009;2.9
TST;18971010;0.9
TST;18971011;0.0
TST;18971012;0.0
TST;18971013;0.0
TST;18971014;0.0
TST;18971015;0.0
TST;18971016;5.7
TST;18971017;0.0
TST;18971018;0.0
TST;18971019;0.0
TST;18971020;2.1
TST;18971021;0.2
TST;18971022;0.0
TST;18971023;0.0
TST;18971024;0.0
TST;18971025;0.0
TST;18971026;0.0
TST;18971027;0.0
TST;18971028;0.0
TST;18971029;0.0
TST;18971030;0.0
TST;18971031;0.0
TST;18971101;0.0
TST;18971102;0.0
TST;18971103;0.0
TST;18971104;0.0
TST;18971105;0.0
TST;18971106;0.0
TST;18971107;0.0
TST;18971108;0.0
TST;18971109;0.0
TST;18971110;0.0
TST;18971111;0.0
TST;18971112;0.0
TST;18971113;0.0
TST;18971114;0.0
TST;18971115;0.0
TST;18971116;0.0
TST;18971117;0.0
TST;18971118;0.0
TST;18971119;0.0
TST;18971120;0.0
TST;18971121;0.0
TST;18971122;0.0
TST;18971123;0.0
TST;18971124;0.0
TST;18971125;1.7
TST;18971126;0.0
TST;18971127;0.0
TST;18971128;0.0
TST;18971129;10.5
TST;18971130;0.0
TST;18971201;3.8
TST;18971202;2.3
TST;18971203;12.2
TST;18971204;1.1
TST;18971205;0.0
TST;18971206;0.0
TST;18971207;0.0
TST;18971208;3.1
TST;18971209;2.4
TST;18971210;3.5
TST;18971211;4.9
TST;18971212;0.0
TST;18971213;0.0
TST;18971214;0.0
TST;18971215;0.0
TST;18971216;0.0
TST;18971217;0.0
TST;18971218;0.0
TST;18971219;0.0
TST;18971220;0.0
TST;18971221;0.0
TST;18971222;0.0
TST;18971223;0.0
TST;18971224;0.0
TST;18971225;0.0
TST;18971226;0.0
TST;18971227;0.0
TST;18971228;0.0
TST;18971229;0.0
TST;18971230;0.0
TST;18971231;0.0
TST;18980101;0.0
TST;18980102;0.0
TST;18980103;0.0
TST;18980104;0.0
TST;18980105;0.0
TST;18980106;0.0
TST;18980107;0.7
TST;18980108;0.0
TST;18980109;0.0
TST;18980110;0.0
TST;18980111;0.0
TST;18980112;0.0
TST;18980113;0.0
TST;18980114;0.0
TST;18980115;0.0
TST;18980116;0.0
TST;18980117;0.0
TST;18980118;0.0
TST;18980119;0.0
TST;18980120;0.0
TST;18980121;0.0
TST;18980122;0.1
TST;18980123;0.0
TST;18980124;0.0
TST;18980125;0.0
TST;18980126;0.0
TST;18980127;0.0
TST;18980128;0.0
