 

stn;time;rsd300y0
CHU;1887;1
CHU;1888;1
CHU;1889;2
CHU;1890;6
CHU;1891;10
CHU;1892;2
CHU;1893;3
CHU;1894;4
CHU;1895;3
CHU;1896;10
CHU;1897;4
CHU;1898;4
CHU;1899;3
CHU;1900;3
CHU;1901;5
CHU;1902;3
CHU;1903;3
CHU;1904;1
CHU;1905;2
CHU;1906;4
CHU;1907;4
CHU;1908;7
CHU;1909;5
CHU;1910;4
CHU;1911;5
CHU;1912;3
CHU;1913;3
CHU;1914;5
CHU;1915;4
CHU;1916;6
CHU;1917;5
CHU;1918;1
CHU;1919;2
CHU;1920;4
CHU;1921;1
CHU;1922;5
CHU;1923;4
CHU;1924;6
CHU;1925;2
CHU;1926;8
CHU;1927;5
CHU;1928;6
CHU;1929;2
CHU;1930;4
CHU;1931;5
CHU;1932;5
CHU;1933;0
CHU;1934;4
CHU;1935;7
CHU;1936;6
CHU;1937;4
CHU;1938;2
CHU;1939;4
CHU;1940;9
CHU;1941;0
CHU;1942;5
CHU;1943;4
CHU;1944;3
CHU;1945;3
CHU;1946;1
CHU;1947;5
CHU;1948;3
CHU;1949;1
CHU;1950;2
CHU;1951;3
CHU;1952;4
CHU;1953;3
CHU;1954;6
CHU;1955;1
CHU;1956;4
CHU;1957;3
CHU;1958;4
CHU;1959;2
CHU;1960;4
CHU;1961;2
CHU;1962;3
CHU;1963;4
CHU;1964;0
CHU;1965;5
CHU;1966;7
CHU;1967;4
CHU;1968;4
CHU;1969;3
CHU;1970;7
CHU;1971;1
CHU;1972;1
CHU;1973;4
CHU;1974;4
CHU;1975;3
CHU;1976;1
CHU;1977;3
CHU;1978;4
CHU;1979;6
CHU;1980;3
CHU;1981;3
CHU;1982;6
CHU;1983;4
CHU;1984;2
CHU;1985;2
CHU;1986;3
CHU;1987;5
CHU;1988;4
CHU;1989;1
CHU;1990;5
CHU;1991;9
CHU;1992;5
CHU;1993;6
CHU;1994;2
CHU;1995;4
CHU;1996;2
CHU;1997;4
CHU;1998;3
CHU;1999;8
CHU;2000;8
CHU;2001;9
CHU;2002;7
CHU;2003;3
CHU;2004;4
CHU;2005;2
CHU;2006;2
CHU;2007;4
CHU;2008;6
CHU;2009;3
CHU;2010;4
CHU;2011;4
CHU;2012;3
CHU;2013;6
CHU;2014;3
CHU;2015;1
CHU;2016;6
CHU;2017;3
CHU;2018;3
CHU;2019;3
CHU;2020;4
