 

stn;time;rhs150d0
GRH;19320101;0.0
GRH;19320102;58.2
GRH;19320103;77.1
GRH;19320104;0.0
GRH;19320105;0.0
GRH;19320106;12.5
GRH;19320107;36.5
GRH;19320108;35.5
GRH;19320109;13.9
GRH;19320110;0.0
GRH;19320111;0.0
GRH;19320112;0.0
GRH;19320113;0.0
GRH;19320114;0.0
GRH;19320115;0.0
GRH;19320116;0.0
GRH;19320117;0.0
GRH;19320118;0.0
GRH;19320119;0.0
GRH;19320120;0.0
GRH;19320121;0.0
GRH;19320122;1.9
GRH;19320123;0.0
GRH;19320124;0.0
GRH;19320125;0.0
GRH;19320126;0.0
GRH;19320127;0.0
GRH;19320128;0.0
GRH;19320129;0.0
GRH;19320130;0.0
GRH;19320131;0.0
GRH;19320201;0.0
GRH;19320202;0.0
GRH;19320203;0.0
GRH;19320204;0.0
GRH;19320205;0.0
GRH;19320206;0.0
GRH;19320207;0.0
GRH;19320208;0.0
GRH;19320209;6.2
GRH;19320210;9.9
GRH;19320211;0.0
GRH;19320212;0.0
GRH;19320213;0.0
GRH;19320214;0.0
GRH;19320215;0.0
GRH;19320216;0.0
GRH;19320217;0.0
GRH;19320218;0.0
GRH;19320219;0.0
GRH;19320220;0.0
GRH;19320221;0.0
GRH;19320222;0.0
GRH;19320223;0.0
GRH;19320224;0.0
GRH;19320225;0.0
GRH;19320226;7.6
GRH;19320227;0.0
GRH;19320228;0.0
GRH;19320229;0.0
GRH;19320301;0.0
GRH;19320302;0.0
GRH;19320303;0.0
GRH;19320304;0.0
GRH;19320305;0.9
GRH;19320306;16.6
GRH;19320307;18.2
GRH;19320308;42.8
GRH;19320309;45.6
GRH;19320310;11.7
GRH;19320311;1.9
GRH;19320312;5.9
GRH;19320313;0.0
GRH;19320314;0.0
GRH;19320315;0.0
GRH;19320316;0.0
GRH;19320317;1.3
GRH;19320318;0.0
GRH;19320319;0.0
GRH;19320320;0.0
GRH;19320321;1.5
GRH;19320322;11.6
GRH;19320323;0.0
GRH;19320324;0.0
GRH;19320325;0.0
GRH;19320326;0.0
GRH;19320327;0.0
GRH;19320328;0.4
GRH;19320329;9.3
GRH;19320330;0.0
GRH;19320331;1.0
GRH;19320401;4.1
GRH;19320402;0.1
GRH;19320403;0.0
GRH;19320404;2.9
GRH;19320405;11.8
GRH;19320406;7.3
GRH;19320407;10.2
GRH;19320408;14.2
GRH;19320409;0.0
GRH;19320410;0.0
GRH;19320411;18.2
GRH;19320412;5.3
GRH;19320413;11.2
GRH;19320414;0.0
GRH;19320415;0.0
GRH;19320416;0.0
GRH;19320417;0.0
GRH;19320418;14.7
GRH;19320419;15.9
GRH;19320420;0.0
GRH;19320421;0.0
GRH;19320422;0.1
GRH;19320423;14.2
GRH;19320424;8.7
GRH;19320425;0.0
GRH;19320426;6.6
GRH;19320427;0.0
GRH;19320428;0.0
GRH;19320429;0.0
GRH;19320430;0.0
GRH;19320501;33.7
GRH;19320502;11.5
GRH;19320503;0.0
GRH;19320504;1.2
GRH;19320505;0.0
GRH;19320506;0.0
GRH;19320507;12.2
GRH;19320508;4.9
GRH;19320509;9.2
GRH;19320510;3.3
GRH;19320511;15.8
GRH;19320512;0.0
GRH;19320513;0.0
GRH;19320514;0.0
GRH;19320515;0.0
GRH;19320516;3.6
GRH;19320517;1.8
GRH;19320518;0.0
GRH;19320519;0.0
GRH;19320520;0.0
GRH;19320521;4.1
GRH;19320522;22.1
GRH;19320523;2.2
GRH;19320524;6.9
GRH;19320525;0.7
GRH;19320526;2.5
GRH;19320527;1.0
GRH;19320528;8.8
GRH;19320529;9.7
GRH;19320530;6.0
GRH;19320531;0.2
GRH;19320601;0.2
GRH;19320602;0.0
GRH;19320603;0.1
GRH;19320604;0.0
GRH;19320605;13.8
GRH;19320606;16.1
GRH;19320607;10.6
GRH;19320608;1.3
GRH;19320609;0.0
GRH;19320610;0.0
GRH;19320611;0.0
GRH;19320612;0.0
GRH;19320613;0.0
GRH;19320614;0.0
GRH;19320615;2.5
GRH;19320616;2.2
GRH;19320617;0.0
GRH;19320618;0.0
GRH;19320619;3.1
GRH;19320620;16.3
GRH;19320621;33.2
GRH;19320622;7.3
GRH;19320623;14.5
GRH;19320624;1.8
GRH;19320625;4.2
GRH;19320626;0.2
GRH;19320627;0.0
GRH;19320628;2.5
GRH;19320629;2.2
GRH;19320630;0.0
GRH;19320701;3.5
GRH;19320702;37.2
GRH;19320703;0.0
GRH;19320704;0.0
GRH;19320705;0.0
GRH;19320706;3.1
GRH;19320707;1.9
GRH;19320708;9.6
GRH;19320709;3.8
GRH;19320710;3.4
GRH;19320711;0.0
GRH;19320712;1.4
GRH;19320713;12.6
GRH;19320714;7.1
GRH;19320715;12.4
GRH;19320716;12.9
GRH;19320717;6.0
GRH;19320718;0.2
GRH;19320719;0.0
GRH;19320720;4.5
GRH;19320721;3.9
GRH;19320722;8.1
GRH;19320723;10.9
GRH;19320724;0.0
GRH;19320725;0.0
GRH;19320726;0.5
GRH;19320727;3.9
GRH;19320728;0.0
GRH;19320729;0.0
GRH;19320730;0.0
GRH;19320731;0.0
GRH;19320801;13.1
GRH;19320802;22.8
GRH;19320803;12.9
GRH;19320804;8.5
GRH;19320805;4.1
GRH;19320806;0.0
GRH;19320807;0.0
GRH;19320808;0.0
GRH;19320809;0.0
GRH;19320810;0.0
GRH;19320811;0.0
GRH;19320812;0.0
GRH;19320813;0.0
